           d-spacing  Intensity (counts)
            0.653911       1242.41499202
            0.654041       218.135092553
            0.654172                 0.0
            0.654303      0.181630511097
            0.654434       27.1187616735
            0.654565       1000.66143312
            0.654696       583.342868445
            0.654827       762.624404006
            0.654958       83.2269919758
            0.655089                 0.0
             0.65522       5.17067435401
            0.655351        369.94434026
            0.655482        357.26952569
            0.655613       89.0802314266
            0.655744       177.904327986
            0.655875       1009.49529728
            0.656006       1685.67418379
            0.656137       400.724500513
            0.656268                 0.0
            0.656399       641.870972586
             0.65653       177.181401269
            0.656661       706.696261828
            0.656792       123.181778732
            0.656922       808.225634558
            0.657053                 0.0
            0.657184       110.503746387
            0.657315       819.133890814
            0.657446       489.817174002
            0.657577       218.929882906
            0.657708       25.2204891148
            0.657839       543.182894921
             0.65797       827.796140324
            0.658101       672.483808554
            0.658232       388.401495977
            0.658363       21.2289468503
            0.658494       965.576962901
            0.658625       1470.13690802
            0.658756                 0.0
            0.658887                 0.0
            0.659018                 0.0
            0.659149                 0.0
             0.65928                 0.0
            0.659411                 0.0
            0.659542       677.327632079
            0.659673       141.724741775
            0.659804                 0.0
            0.659936                 0.0
            0.660069                 0.0
            0.660202       365.324688372
            0.660335       443.161585937
            0.660468       218.280965007
            0.660601       587.246029164
            0.660734       731.431295998
            0.660867       298.599839462
               0.661       568.161407378
            0.661133       622.602937642
            0.661266       201.210670187
            0.661398       122.049122035
            0.661531        472.76618583
            0.661664       738.506109987
            0.661797       279.707211567
             0.66193       1.21327267909
            0.662063       133.767184926
            0.662196       467.243411842
            0.662329       209.980178855
            0.662462       522.521563529
            0.662595       279.287828263
            0.662728                 0.0
             0.66286                 0.0
            0.662993       1.10973541495
            0.663126       108.388595814
            0.663259       697.508442448
            0.663392                 0.0
            0.663525                 0.0
            0.663658       731.331544982
            0.663791       78.9025172883
            0.663924       267.767122222
            0.664057       400.911131446
             0.66419       140.248855777
            0.664322       412.293473175
            0.664455       1037.61328526
            0.664588       730.016547719
            0.664721       1042.95800905
            0.664854                 0.0
            0.664987                 0.0
             0.66512                 0.0
            0.665253          418.880258
            0.665386       388.125839944
            0.665519                 0.0
            0.665652        7.0738164784
            0.665784       470.077198767
            0.665917       303.397541549
             0.66605       377.421376087
            0.666183       1099.15966208
            0.666316       401.818543913
            0.666449       569.081690944
            0.666582                 0.0
            0.666715                 0.0
            0.666848                 0.0
            0.666981       8.51601237605
            0.667114       514.162857433
            0.667246       1263.65230509
            0.667379       1689.40680245
            0.667512       1292.11888532
            0.667645        1295.1114158
            0.667778       393.085503359
            0.667911                 0.0
            0.668044                 0.0
            0.668177                 0.0
             0.66831       1023.97957383
            0.668443       590.034767243
            0.668576       596.370565641
            0.668708       214.931261537
            0.668841       224.436568021
            0.668974       505.599286347
            0.669107       657.050288469
             0.66924       447.646091286
            0.669373       424.883553011
            0.669506        1464.3127358
            0.669641       1005.83776003
            0.669776        1888.3832644
            0.669911       471.619585443
            0.670045       99.4756816533
             0.67018       931.811780311
            0.670315       1055.49445931
             0.67045       396.749476158
            0.670585       144.103749875
             0.67072       652.136746492
            0.670855       776.726837954
            0.670989       681.870057373
            0.671124       661.407155422
            0.671259       431.889721139
            0.671394       823.849003351
            0.671529       548.608063077
            0.671664       636.836227761
            0.671799       208.704867479
            0.671933       454.253255351
            0.672068        1136.3678636
            0.672203       7.55810229768
            0.672338       751.006092131
            0.672473       1032.86706757
            0.672608       1136.60383375
            0.672743        814.47562563
            0.672878       234.045915887
            0.673012       428.411306681
            0.673147       366.900325387
            0.673282                 0.0
            0.673417                 0.0
            0.673552       5.35986878085
            0.673687        1202.4073265
            0.673822       1225.43586748
            0.673956       1417.99823185
            0.674091       125.350558884
            0.674226                 0.0
            0.674361                 0.0
            0.674496                 0.0
            0.674631                 0.0
            0.674766                 0.0
              0.6749                 0.0
            0.675035                 0.0
             0.67517       0.20809670806
            0.675305       21.7760758096
             0.67544       984.979071791
            0.675575       1378.96662466
             0.67571        441.14725897
            0.675845       355.341006049
            0.675979       82.1258694712
            0.676114        487.16358246
            0.676249       224.845225408
            0.676384       7.20893083834
            0.676519       438.901252225
            0.676654       384.416818299
            0.676789       1070.46461983
            0.676923       484.942245321
            0.677058       2.69403896956
            0.677193        163.41361589
            0.677328       630.899433427
            0.677463       948.185963202
            0.677598       2437.74321417
            0.677733       1121.92005517
            0.677868       1352.48433882
            0.678002       947.026491716
            0.678137       635.294913677
            0.678272       514.790323501
            0.678407       316.627958552
            0.678542       1218.03498566
            0.678677       490.518648888
            0.678812       307.679327093
            0.678946       47.0500872437
            0.679081                 0.0
            0.679216        469.69642876
            0.679351       797.214409511
            0.679488       890.423689442
            0.679625       985.174283456
            0.679761                 0.0
            0.679898       2.03248594168
            0.680035       288.039102874
            0.680172       1044.16681975
            0.680309       233.660855513
            0.680446                 0.0
            0.680582       2.34167118734
            0.680719       1023.79401549
            0.680856       607.888053908
            0.680993       872.276512687
             0.68113        763.58437346
            0.681266        1397.5868143
            0.681403       1476.12196897
             0.68154       1112.17019781
            0.681677       704.701241509
            0.681814       1267.98557502
            0.681951       831.675704029
            0.682087       1048.50438005
            0.682224       1442.24952723
            0.682361       1703.00726354
            0.682498       641.156626601
            0.682635       6.11808376092
            0.682771       558.933902111
            0.682908       1328.97313163
            0.683045       402.262596823
            0.683182         86.03417863
            0.683319       972.683954636
            0.683456       874.748836254
            0.683592       626.254039342
            0.683729       1478.99651438
            0.683866       625.786389418
            0.684003       830.728605674
             0.68414       532.258549792
            0.684277       280.879554152
            0.684413       92.9067018487
             0.68455       976.454114001
            0.684687        517.31949442
            0.684824      0.436716383199
            0.684961       1438.49545673
            0.685097       1483.69446545
            0.685234       1644.87280051
            0.685371       2214.59053825
            0.685508       1759.61864655
            0.685645       1268.97235927
            0.685782       1124.35483803
            0.685918       824.211539301
            0.686055       781.584605169
            0.686192       15.4455331107
            0.686329       795.384568295
            0.686466       1199.22172954
            0.686602       1408.48434464
            0.686739       509.770594958
            0.686876       362.070445552
            0.687013       466.942013611
             0.68715       989.627683651
            0.687287       1413.72931741
            0.687423        681.17716322
             0.68756                 0.0
            0.687697                 0.0
            0.687834                 0.0
            0.687971       5.42676631701
            0.688107       293.232591251
            0.688244       698.024358993
            0.688381       577.813658907
            0.688518       338.271783821
            0.688655       588.410863608
            0.688792       1260.42380446
            0.688928       1057.84987039
            0.689065       739.904769393
            0.689204       691.781876062
            0.689343                 0.0
            0.689481       665.673924683
             0.68962       107.234380026
            0.689759                 0.0
            0.689898                 0.0
            0.690037       362.514498462
            0.690175       1793.79141394
            0.690314       170.560293514
            0.690453       937.466483063
            0.690592       605.655990853
             0.69073       507.544967453
            0.690869       259.908243796
            0.691008       2.30918238872
            0.691147       254.681505081
            0.691286       385.048574733
            0.691424         131.7603661
            0.691563       95.4745933238
            0.691702       467.760400978
            0.691841       1231.15278055
            0.691979       1069.96800994
            0.692118       278.542377123
            0.692257       720.746138789
            0.692396                 0.0
            0.692535        548.41177882
            0.692673       464.129678518
            0.692812       591.283263829
            0.692951       1233.81280764
             0.69309       253.995046477
            0.693228                 0.0
            0.693367       4.14855894433
            0.693506       337.208845576
            0.693645       855.896966838
            0.693783       988.626955717
            0.693922        1094.5260665
            0.694061        427.47386165
              0.6942       929.572209115
            0.694339       1047.11001101
            0.694477       556.163398088
            0.694616       1604.29666146
            0.694755       1900.14959391
            0.694894       1436.22156261
            0.695032       2658.33239623
            0.695171        1337.3607977
             0.69531       563.243575035
            0.695449       387.989620815
            0.695588       594.409868253
            0.695726        900.06199728
            0.695865       879.698846344
            0.696004       591.185657996
            0.696143       433.035248935
            0.696281       1110.10009608
             0.69642       240.007379827
            0.696559       492.937342875
            0.696698       777.519483123
            0.696836       269.629141185
            0.696975       804.347143445
            0.697114       557.269239996
            0.697253       181.629438505
            0.697392       6.82226157774
             0.69753        379.03026344
            0.697669       835.987522136
            0.697808       1633.91091467
            0.697947       259.533909339
            0.698085       1222.73293673
            0.698224       1285.44736577
            0.698363       1915.50910518
            0.698502       1301.75075761
            0.698641       434.175413772
            0.698779                 0.0
            0.698918        710.36881536
            0.699059       481.101294913
              0.6992       367.386209368
             0.69934       1185.14932816
            0.699481       1493.65884112
            0.699622       335.376859177
            0.699762       1134.99494639
            0.699903       1061.16096056
            0.700044       143.941788548
            0.700185       1295.75497074
            0.700325       187.603773544
            0.700466       1135.86374556
            0.700607       2439.30919786
            0.700748       223.107627067
            0.700888                 0.0
            0.701029        619.66189156
             0.70117       579.211245721
             0.70131       537.249318362
            0.701451       1085.31250492
            0.701592       1439.23554492
            0.701733       299.776472413
            0.701873       159.895515544
            0.702014       1234.99265836
            0.702155       142.043301471
            0.702296                 0.0
            0.702436       5.23707849804
            0.702577       451.317572227
            0.702718       473.034333723
            0.702858       594.757387921
            0.702999         2.483435615
             0.70314       1285.11486238
            0.703281       846.058084377
            0.703421       152.866822993
            0.703562       584.547388776
            0.703703       330.693924387
            0.703844       554.241313997
            0.703984       1690.13616472
            0.704125       1664.87663327
            0.704266       947.775160632
            0.704406       905.412084026
            0.704547       181.876134566
            0.704688                 0.0
            0.704829       8.92935698896
            0.704969        612.59351312
             0.70511        2140.2384907
            0.705251       1099.25619532
            0.705392       847.196104031
            0.705532       626.994127525
            0.705673                 0.0
            0.705814                 0.0
            0.705954       61.8258941787
            0.706095       1445.96069405
            0.706236       1380.53260835
            0.706377       806.071870688
            0.706517       117.250347356
            0.706658       52.4154047897
            0.706799        480.94255136
             0.70694       228.037257918
             0.70708       2.40671314008
            0.707221       146.559984568
            0.707362       914.786534338
            0.707502       449.012572945
            0.707643       103.389782807
            0.707784       462.012382761
            0.707925       212.980217473
            0.708065        240.89870342
            0.708206       384.378205002
            0.708347       132.267701912
            0.708488        1330.3889525
            0.708628       915.317467165
            0.708771       1431.73812985
            0.708914       727.848840158
            0.709056       124.442073825
            0.709199        160.28915665
            0.709342       1680.25759637
            0.709484       1748.31353142
            0.709627       826.003839813
             0.70977       493.233378148
            0.709912       305.732573395
            0.710055       499.104744397
            0.710198       539.532865812
            0.710341       392.214559005
            0.710483       122.499610494
            0.710626       299.870860471
            0.710769       710.816086044
            0.710911       368.788086548
            0.711054       121.288654613
            0.711197                 0.0
            0.711339       1.82669852327
            0.711482       182.714901173
            0.711625       750.250987667
            0.711767        490.05528933
             0.71191       81.4252526584
            0.712053        258.84423296
            0.712195       866.492026356
            0.712338       377.305536197
            0.712481       530.394385645
            0.712623       805.339290646
            0.712766        418.03934621
            0.712909       1072.87044272
            0.713051       713.039568366
            0.713194       216.994927716
            0.713337                 0.0
             0.71348       1.53574733429
            0.713622       124.638358083
            0.713765       841.376222178
            0.713908       883.598789289
             0.71405       326.663125271
            0.714193       118.036556976
            0.714336       720.008195789
            0.714478       875.433149675
            0.714621       619.105216535
            0.714764       516.278008007
            0.714906       1067.63941364
            0.715049        1429.3140729
            0.715192         1468.485117
            0.715334       756.192072367
            0.715477       1551.22483063
             0.71562       1383.55731657
            0.715762       96.3639862527
            0.715905       2.02525667451
            0.716048       836.462680201
             0.71619       987.620864825
            0.716333       758.045510598
            0.716476       335.298559992
            0.716619       316.859638331
            0.716761        1527.6921716
            0.716904       1249.84805159
            0.717047                 0.0
            0.717189       671.863850627
            0.717332       579.760412604
            0.717475       251.841282606
            0.717617                 0.0
             0.71776       160.605571163
            0.717903       1059.90710102
            0.718045       968.459016446
            0.718188       1254.93213563
            0.718331       314.764866997
            0.718473      0.231923257172
            0.718618       42.4578937005
            0.718763       1160.43681841
            0.718907       1560.13806656
            0.719052       397.160278729
            0.719197        550.23732967
            0.719341       1055.33786094
            0.719486       619.542833895
            0.719631       663.820486452
            0.719775       1979.91822889
             0.71992       915.813004469
            0.720064       954.086289423
            0.720209       475.059386605
            0.720354       397.476693242
            0.720498       351.893696746
            0.720643                 0.0
            0.720788       4.72296390723
            0.720932       478.443413005
            0.721077       734.205017796
            0.721222       260.830672546
            0.721366       4.94522633214
            0.721511                 0.0
            0.721655                 0.0
              0.7218        2.6816934406
            0.721945       237.983399536
            0.722089       444.424026213
            0.722234       1218.61418511
            0.722379       884.773277057
            0.722523        179.54753827
            0.722668       579.252004201
            0.722813       2049.26127382
            0.722957        1571.2393893
            0.723102       1329.18764995
            0.723246       807.118720059
            0.723391       587.970028473
            0.723536       584.256716461
             0.72368       681.445311112
            0.723825        815.66512968
             0.72397        1048.7274791
            0.724114       335.546328645
            0.724259       643.508819911
            0.724404       711.868298373
            0.724548       118.401238109
            0.724693                 0.0
            0.724837       3.20479634876
            0.724982       796.997746015
            0.725127       653.196466962
            0.725271       771.322049038
            0.725416                 0.0
            0.725561       271.657411842
            0.725705       1044.70633331
             0.72585       370.223214068
            0.725995        1123.9258014
            0.726139       2756.64613944
            0.726284       368.635778546
            0.726428       188.659203648
            0.726573       549.708542027
            0.726718                 0.0
            0.726862       7.99460416257
            0.727007       442.147986904
            0.727152       875.242228375
            0.727296       157.762130914
            0.727441                 0.0
            0.727586        14.436009926
             0.72773       1277.81051379
            0.727875       339.648991396
            0.728019       413.649228918
            0.728164       176.792050529
            0.728311                 0.0
            0.728457                 0.0
            0.728604       4.56264364543
             0.72875       629.332377145
            0.728897       1010.28472468
            0.729044       1181.99590894
             0.72919       1298.09322036
            0.729337       256.190641418
            0.729483        434.84363832
             0.72963       1038.18712175
            0.729777        13.530849901
            0.729923       719.691781277
             0.73007       171.194195131
            0.730216       398.981539213
            0.730363       159.973814729
             0.73051                 0.0
            0.730656                 0.0
            0.730803                 0.0
            0.730949                 0.0
            0.731096       348.947287707
            0.731243       382.739285085
            0.731389      0.216486519312
            0.731536       517.833265782
            0.731682       713.543686404
            0.731829        585.77336094
            0.731975       2377.75316772
            0.732122       1437.77682038
            0.732269       1499.19341362
            0.732415       184.779639943
            0.732562       794.567253519
            0.732708       708.345907661
            0.732855       465.558370487
            0.733002       226.587114116
            0.733148                 0.0
            0.733295       63.4455074478
            0.733441        1120.7080267
            0.733588       1077.81508986
            0.733735       480.988672798
            0.733881       183.782129784
            0.734028       1.92773664906
            0.734174       209.326970589
            0.734321       1079.70285102
            0.734468       478.158103647
            0.734614       999.602785241
            0.734761        1190.3084936
            0.734907       1091.25466221
            0.735054       1157.20831779
            0.735201        1535.0716016
            0.735347       1184.01238109
            0.735494       477.266780054
             0.73564       609.640668531
            0.735787       1081.60133809
            0.735933       611.904909333
             0.73608        815.08378505
            0.736227       1379.97486073
            0.736373                 0.0
             0.73652                 0.0
            0.736666                 0.0
            0.736813       7.32043745784
             0.73696       391.394026455
            0.737106       286.615773862
            0.737253       709.516105062
            0.737399       992.329541813
            0.737546       1547.57801929
            0.737693       455.359097259
            0.737839                 0.0
            0.737986       3.33500896523
            0.738134       491.020621742
            0.738283       834.841994341
            0.738431       1017.75961532
             0.73858       392.342197402
            0.738728       672.003287531
            0.738877       699.890668323
            0.739026        1634.1361589
            0.739174       674.649370932
            0.739323       591.979375757
            0.739471       208.637294211
             0.73962       9.96283114336
            0.739768       1029.87882746
            0.739917       926.069125051
            0.740065       543.412429517
            0.740214       309.315029235
            0.740362       71.4524035098
            0.740511       277.762603052
             0.74066       1016.24618862
            0.740808       148.249316289
            0.740957       390.627123483
            0.741105       742.174373153
            0.741254       275.907019638
            0.741402       727.888526046
            0.741551       288.498172066
            0.741699       465.189398988
            0.741848       426.642603184
            0.741997       980.298282184
            0.742145       1482.37517782
            0.742294       255.554594618
            0.742442       1361.18305645
            0.742591       495.239124382
            0.742739       552.228059622
            0.742888       225.988608021
            0.743036        802.06037822
            0.743185       1481.92468936
            0.743333       949.669357342
            0.743482       1132.68887452
            0.743631       1217.23054198
            0.743779       909.869774586
            0.743928       265.932990639
            0.744076       509.474559685
            0.744225       1782.79735036
            0.744373       2206.61045698
            0.744522       1485.42133787
             0.74467       916.335356564
            0.744819       603.841165918
            0.744967       722.420454228
            0.745116       177.700535588
            0.745265       358.761500562
            0.745413       1256.72336355
            0.745562       2660.78863092
             0.74571        835.52523517
            0.745859       995.843351792
            0.746007       979.416611915
            0.746156       746.611684473
            0.746304       825.200468728
            0.746453       3.68089829437
            0.746601        203.83101139
             0.74675       376.718828609
            0.746899       505.805223928
            0.747047        365.35043057
            0.747196       1362.37363309
            0.747344       74.9183759055
            0.747493        252.56849969
            0.747641       1187.10144481
             0.74779       413.613833396
             0.74794         576.6949459
            0.748091       964.902302804
            0.748241       1209.76530466
            0.748392       1556.27673692
            0.748542        2446.6564501
            0.748693        1144.7769815
            0.748843       779.952120801
            0.748994       331.444738485
            0.749144        1505.4680743
            0.749295       872.823534387
            0.749445       1109.64960762
            0.749596       1369.99975914
            0.749746       1096.59616823
            0.749897       877.038819253
            0.750047       391.618198093
            0.750198       525.547344345
            0.750348       910.698887869
            0.750499       1992.96094237
            0.750649       1252.06831614
              0.7508       1269.80898069
             0.75095       1351.40102134
            0.751101       1438.12004968
            0.751251       820.720253744
            0.751402       661.635617426
            0.751552       845.603305551
            0.751703       1348.55865368
            0.751853       1431.92047042
            0.752004       148.981896331
            0.752154       5.52559490417
            0.752305       431.143197407
            0.752455       429.772425382
            0.752606       558.921031012
            0.752756       138.922060006
            0.752907       1286.44487592
            0.753057                 0.0
            0.753208      0.412835131917
            0.753358       35.2118940976
            0.753509       992.808990244
            0.753659       1067.26400659
             0.75381       922.559605438
             0.75396       988.303033063
            0.754111       991.112150382
            0.754261       907.994884524
            0.754412       2227.07550412
            0.754562       419.438005616
            0.754713       3.73202873446
            0.754863       231.691577393
            0.755014       356.238765192
            0.755164       123.826406265
            0.755315       174.404461697
            0.755465       629.590871713
            0.755616       509.973314765
            0.755766       1359.78868741
            0.755917       1012.29583387
            0.756067       587.233158065
            0.756218       685.063162474
            0.756368       29.0535023455
            0.756519       744.386056968
            0.756669       993.839750742
             0.75682       398.383033118
             0.75697       6.35582368217
            0.757121       340.093044305
            0.757271       884.873028073
            0.757422        1143.6829381
            0.757572       635.428987623
            0.757725       520.198330191
            0.757877       1211.52435484
             0.75803       636.175511355
            0.758182       984.015884562
            0.758335      0.703413059035
            0.758487       90.1691263873
             0.75864       420.067616867
            0.758792        786.04229573
            0.758944       1147.24394211
            0.759097       1640.47517508
            0.759249       347.552918667
            0.759402       639.188421072
            0.759554       541.786380699
            0.759707       692.963871971
            0.759859       917.045412182
            0.760012       1677.69410252
            0.760164       948.691153831
            0.760317       689.077872717
            0.760469       104.976252996
            0.760621       1209.55078635
            0.760774       1705.61366106
            0.760926       1893.73549633
            0.761079        594.14815591
            0.761231       688.304534195
            0.761384       1267.67452347
            0.761536       1985.69949745
            0.761689       2091.92896643
            0.761841       1889.91707034
            0.761994       1776.54414151
            0.762146        1209.8618379
            0.762298       1150.46171682
            0.762451       785.217472813
            0.762603       658.402826437
            0.762756       142.746921541
            0.762908        1279.7948082
            0.763061       1231.54963943
            0.763213       447.065819248
            0.763366       1050.84048449
            0.763518       1595.40487735
            0.763671       1223.31213618
            0.763823       773.898413986
            0.763975       1907.46466841
            0.764128        1091.9947504
             0.76428        1742.4250037
            0.764433       823.054212998
            0.764585       883.888389012
            0.764738       1032.99363337
             0.76489       1160.68351447
            0.765043       1356.89269017
            0.765195       1530.57744293
            0.765348       411.526570203
              0.7655       11.2790511612
            0.765653       191.468320967
            0.765805       514.149986334
            0.765957       217.554820515
             0.76611       1017.67059022
            0.766262       813.104853605
            0.766415       686.363143456
            0.766567         1041.768505
             0.76672       445.476238543
            0.766872       796.287690396
            0.767025       1070.31874738
            0.767177        241.41140219
             0.76733       850.073867211
            0.767484       536.669046323
            0.767638       155.051692019
            0.767793       383.982418714
            0.767947       158.010972158
            0.768102                 0.0
            0.768256      0.459985184695
             0.76841        443.43724197
            0.768565       2429.82748839
            0.768719       1183.24011516
            0.768874       477.806293613
            0.769028       2289.11420046
            0.769182       1450.12234934
            0.769337       463.840078794
            0.769491       1112.11656823
            0.769646       2029.51486304
              0.7698        1336.1273174
            0.769954       1401.53395127
            0.770109       1288.80457738
            0.770263       420.668268145
            0.770418       2225.73476465
            0.770572       2087.04867479
            0.770727       203.759147755
            0.770881       351.432482372
            0.771035       916.238823322
             0.77119       1696.76478061
            0.771344       1040.75276078
            0.771499       2783.34294359
            0.771653       1634.16833665
            0.771807       557.327159941
            0.771962       130.877623239
            0.772116       1281.11409583
            0.772271       2137.95387065
            0.772425        2314.1592136
            0.772579       1867.01724035
            0.772734         776.1229689
            0.772888       555.109040576
            0.773043       539.545736911
            0.773197       960.338425678
            0.773351       592.815997181
            0.773506       472.229890046
             0.77366       1022.37390425
            0.773815       1035.46917471
            0.773969       911.847633439
            0.774124       982.562522986
            0.774278       451.919296097
            0.774432       1632.03387943
            0.774587       1076.72104645
            0.774741       935.056369807
